date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2023-09-01,956.9,973.05,952.8,968.7,960.43,16268147,16268147,11.8,1.23,962.8625,"September 01, 23",0.0123
2023-08-31,960.0,966.2,954.05,958.75,950.57,36675400,36675400,-1.25,-0.13021,959.75,"August 31, 23",-0.0013021
2023-08-30,970.45,975.9,955.4,958.9,950.72,13936165,13936165,-11.55,-1.19,965.1625,"August 30, 23",-0.0119
2023-08-29,973.3,977.25,965.65,967.75,959.49,13209913,13209913,-5.55,-0.57023,970.9875,"August 29, 23",-0.0057023
2023-08-28,969.95,975.0,965.05,970.55,962.27,10481574,10481574,0.59998,0.06185886,970.1375,"August 28, 23",0.0006185886
2023-08-25,962.95,972.6,960.2,970.4,962.12,10275758,10275758,7.45,0.77366,966.5375,"August 25, 23",0.0077366
2023-08-24,972.5,982.4,966.75,968.95,960.68,28389740,28389740,-3.55,-0.36504,972.65,"August 24, 23",-0.0036504
2023-08-23,954.0,968.05,949.85,966.85,958.6,14707331,14707331,12.85,1.35,959.6875,"August 23, 23",0.0135
2023-08-22,956.4,956.95,949.3,952.0,943.87,16872719,16872719,-4.4,-0.46006,953.6625,"August 22, 23",-0.0046006
2023-08-21,950.7,959.3,948.4,955.2,947.05,13358017,13358017,4.5,0.47334,953.4,"August 21, 23",0.0047334
2023-08-18,947.9,955.0,946.0,950.65,942.54,13257508,13257508,2.75,0.29011,949.8875,"August 18, 23",0.0029011
2023-08-17,956.95,957.8,946.45,951.65,943.53,27077611,27077611,-5.3,-0.55384,953.2125,"August 17, 23",-0.0055384
2023-08-16,954.45,959.8,946.6,956.5,948.34,17930805,17930805,2.05,0.21478,954.3375,"August 16, 23",0.0021478
2023-08-14,949.0,962.9,946.0,959.55,951.36,19026691,19026691,10.55,1.11,954.3625,"August 14, 23",0.0111
2023-08-11,963.4,963.5,950.0,952.85,944.72,17162177,17162177,-10.55,-1.1,957.4375,"August 11, 23",-0.011
2023-08-10,971.55,973.65,959.45,964.1,955.87,24858441,24858441,-7.45,-0.76682,967.1875,"August 10, 23",-0.0076682
2023-08-09,974.95,975.3,963.6,972.7,964.4,19317331,19317331,-2.25,-0.23078,971.6375,"August 09, 23",-0.0023078
2023-08-08,975.75,986.6,972.3,979.9,963.6,23784778,23784778,4.15,0.42531,978.6375,"August 08, 23",0.0042531
2023-08-07,970.95,981.5,968.2,975.65,959.43,16686062,16686062,4.7,0.48406,974.075,"August 07, 23",0.0048406
2023-08-04,968.65,976.0,961.25,970.5,954.36,20582882,20582882,1.85,0.19099,969.1,"August 04, 23",0.0019099
2023-08-03,976.55,983.0,960.05,965.0,948.95,30994707,30994707,-11.55,-1.18,971.15,"August 03, 23",-0.0118
2023-08-02,985.25,994.1,977.5,986.95,970.54,15787996,15787996,1.7,0.17255,985.95,"August 02, 23",0.0017255
2023-08-01,1001.65,1003.7,990.45,994.55,978.01,15508569,15508569,-7.1,-0.70883,997.5875,"August 01, 23",-0.0070883
2023-07-31,996.0,999.4,988.6,998.3,981.7,14303116,14303116,2.3,0.23092,995.575,"July 31, 23",0.0023092
2023-07-28,988.0,998.7,977.05,996.2,979.63,12584130,12584130,8.2,0.82996,989.9875,"July 28, 23",0.0082996
2023-07-27,1002.55,1006.5,987.2,990.25,973.78,25932395,25932395,-12.3,-1.23,996.625,"July 27, 23",-0.0123
2023-07-26,993.1,997.75,990.0,996.45,979.88,12780537,12780537,3.35,0.33733,994.325,"July 26, 23",0.0033733
2023-07-25,999.0,999.0,988.25,994.7,978.16,29325327,29325327,-4.3,-0.43043,995.2375,"July 25, 23",-0.0043043
2023-07-24,1004.95,1008.7,990.1,992.0,975.5,21687719,21687719,-12.95,-1.29,998.9375,"July 24, 23",-0.0129
2023-07-21,995.3,1001.45,988.8,997.0,980.42,16903003,16903003,1.7,0.1708,995.6375,"July 21, 23",0.001708
2023-07-20,976.05,998.15,972.1,995.6,979.04,26487838,26487838,19.55,2.0,985.475,"July 20, 23",0.02
2023-07-19,980.0,980.0,967.55,973.45,957.26,15994261,15994261,-6.55,-0.66837,975.25,"July 19, 23",-0.0066837
2023-07-18,978.0,987.95,971.15,975.45,959.23,29709508,29709508,-2.55,-0.26074,978.1375,"July 18, 23",-0.0026074
2023-07-17,962.9,973.8,952.85,968.7,952.59,16290763,16290763,5.8,0.60235,964.5625,"July 17, 23",0.0060235
2023-07-14,959.75,965.0,951.35,960.05,944.08,12871569,12871569,0.29999,0.03125814,959.0375,"July 14, 23",0.0003125814
2023-07-13,947.7,959.25,942.2,955.7,939.81,23222286,23222286,8.0,0.84415,951.2125,"July 13, 23",0.0084415
2023-07-12,948.4,951.15,941.25,944.4,928.69,21511161,21511161,-4.0,-0.42176,946.3,"July 12, 23",-0.0042176
2023-07-11,948.4,952.7,941.9,944.95,929.24,16977595,16977595,-3.45,-0.36377,946.9875,"July 11, 23",-0.0036377
2023-07-10,946.0,952.9,941.35,948.4,932.63,12069184,12069184,2.4,0.2537,947.1625,"July 10, 23",0.002537
2023-07-07,953.0,955.05,943.8,946.4,930.66,8593807,8593807,-6.6,-0.69255,949.5625,"July 07, 23",-0.0069255
2023-07-06,954.7,963.9,954.0,959.4,943.45,16334427,16334427,4.7,0.4923,958.0,"July 06, 23",0.004923
2023-07-05,942.05,964.75,941.0,958.0,942.07,13817767,13817767,15.95,1.69,951.45,"July 05, 23",0.0169
2023-07-04,947.25,951.3,942.0,944.7,928.99,14041699,14041699,-2.55,-0.2692,946.3125,"July 04, 23",-0.002692
2023-07-03,937.0,945.75,936.5,942.55,926.88,12350359,12350359,5.55,0.59232,940.45,"July 03, 23",0.0059232
2023-06-30,940.5,942.2,930.65,934.6,919.06,13843218,13843218,-5.9,-0.62733,936.9875,"June 30, 23",-0.0062733
2023-06-29,936.1,936.1,936.1,936.1,936.099976,0,0,0.0,0.0,936.1,"June 29, 23",0.0
2023-06-28,944.0,944.0,934.3,937.45,921.86,25708001,25708001,-6.55,-0.69386,939.9375,"June 28, 23",-0.0069386
2023-06-27,930.0,939.95,922.2,936.1,920.53,13422726,13422726,6.1,0.65591,932.0625,"June 27, 23",0.0065591
2023-06-26,927.1,931.8,923.2,927.45,912.03,11749040,11749040,0.35003,0.03775213,927.3875,"June 26, 23",0.0003775213
2023-06-23,926.05,931.9,919.0,923.5,908.14,8767733,8767733,-2.55,-0.27536,925.1125,"June 23, 23",-0.0027536
2023-06-22,924.4,935.55,920.7,925.75,910.36,27291569,27291569,1.35,0.14604,926.6,"June 22, 23",0.0014604
2023-06-21,928.0,928.4,920.0,924.7,909.32,9210553,9210553,-3.3,-0.3556,925.275,"June 21, 23",-0.003556
2023-06-20,920.95,928.55,914.8,925.55,910.16,15212286,15212286,4.6,0.49948,922.4625,"June 20, 23",0.0049948
2023-06-19,933.5,933.95,918.7,923.15,907.8,19351375,19351375,-10.35,-1.11,927.325,"June 19, 23",-0.0111
2023-06-16,929.3,937.75,927.0,934.2,918.66,11249387,11249387,4.9,0.52728,932.0625,"June 16, 23",0.0052728
2023-06-15,940.7,942.95,924.35,926.6,911.19,19366819,19366819,-14.1,-1.5,933.65,"June 15, 23",-0.015
2023-06-14,946.05,946.95,936.25,939.8,924.17,13489262,13489262,-6.25,-0.66064,942.2625,"June 14, 23",-0.0066064
2023-06-13,935.9,946.25,934.1,943.55,927.86,13528776,13528776,7.65,0.8174,939.95,"June 13, 23",0.008174
2023-06-12,938.0,943.5,933.3,935.95,920.39,10520125,10520125,-2.05,-0.21855,937.6875,"June 12, 23",-0.0021855
2023-06-09,941.4,944.0,936.2,938.05,922.45,12253128,12253128,-3.35,-0.35585,939.9125,"June 09, 23",-0.0035585
2023-06-08,936.6,950.5,935.2,937.9,922.3,17608140,17608140,1.3,0.1388,940.05,"June 08, 23",0.001388
2023-06-07,944.35,945.85,933.8,940.2,924.56,16486469,16486469,-4.15,-0.43946,941.05,"June 07, 23",-0.0043946
2023-06-06,946.5,947.8,938.1,942.1,926.43,11894330,11894330,-4.4,-0.46487,943.625,"June 06, 23",-0.0046487
2023-06-05,943.0,951.8,943.0,946.75,931.01,10751684,10751684,3.75,0.39767,946.1375,"June 05, 23",0.0039767
2023-06-02,943.0,944.65,935.05,938.15,922.55,12494376,12494376,-4.85,-0.51432,940.2125,"June 02, 23",-0.0051432
2023-06-01,954.25,954.25,932.8,936.1,920.53,21650700,21650700,-18.15,-1.9,944.35,"June 01, 23",-0.019
2023-05-31,949.5,952.0,940.5,949.15,933.37,27254425,27254425,-0.34998,-0.03686151,947.7875,"May 31, 23",-0.0003686151
2023-05-30,945.35,952.3,944.65,949.95,934.15,18483624,18483624,4.6,0.48659,948.0625,"May 30, 23",0.0048659
2023-05-29,953.85,957.6,946.8,948.15,932.38,12108079,12108079,-5.7,-0.59758,951.6,"May 29, 23",-0.0059758
2023-05-26,939.8,952.45,935.55,950.7,934.89,10957182,10957182,10.9,1.16,944.625,"May 26, 23",0.0116
2023-05-25,937.0,941.6,932.95,939.85,924.22,19328582,19328582,2.85,0.30416,937.85,"May 25, 23",0.0030416
2023-05-24,946.7,953.85,938.5,940.65,925.01,18049620,18049620,-6.05,-0.63906,944.925,"May 24, 23",-0.0063906
2023-05-23,952.0,958.85,945.0,953.4,937.55,16579935,16579935,1.4,0.14706,952.3125,"May 23, 23",0.0014706
2023-05-22,951.05,954.25,946.15,950.35,934.55,15509525,15509525,-0.70001,-0.07360286,950.45,"May 22, 23",-0.0007360286
2023-05-19,951.45,956.0,941.6,954.3,938.43,15427412,15427412,2.85,0.29954,950.8375,"May 19, 23",0.0029954
2023-05-18,947.95,952.25,942.1,946.5,930.76,21550141,21550141,-1.45,-0.15296,947.2,"May 18, 23",-0.0015296
2023-05-17,947.3,948.4,935.8,939.35,923.73,19273344,19273344,-7.95,-0.83923,942.7125,"May 17, 23",-0.0083923
2023-05-16,950.0,952.2,943.0,946.35,930.61,19612293,19612293,-3.65,-0.38421,947.8875,"May 16, 23",-0.0038421
2023-05-15,943.75,949.0,938.2,945.75,930.02,10453762,10453762,2.0,0.21192,944.175,"May 15, 23",0.0021192
2023-05-12,939.75,948.0,935.1,943.9,928.2,13873480,13873480,4.15,0.44161,941.6875,"May 12, 23",0.0044161
2023-05-11,940.05,947.0,933.85,939.2,923.58,20027372,20027372,-0.84998,-0.09042072,940.025,"May 11, 23",-0.0009042072
2023-05-10,934.6,941.0,928.25,936.05,920.48,25910923,25910923,1.45,0.15515,934.975,"May 10, 23",0.0015515
2023-05-09,941.0,945.0,931.8,934.4,918.86,21507610,21507610,-6.6,-0.70138,938.05,"May 09, 23",-0.0070138
2023-05-08,927.0,941.7,927.0,937.9,922.3,18623913,18623913,10.9,1.18,933.4,"May 08, 23",0.0118
2023-05-05,925.0,942.45,923.45,926.95,911.54,19002035,19002035,1.95,0.21081,929.4625,"May 05, 23",0.0021081
2023-05-04,920.0,923.9,911.8,921.7,906.37,20485002,20485002,1.7,0.18478,919.35,"May 04, 23",0.0018478
2023-05-03,919.55,923.85,911.55,922.85,907.5,18715142,18715142,3.3,0.35887,919.45,"May 03, 23",0.0035887
2023-05-02,924.0,925.8,918.7,922.1,906.77,17515017,17515017,-1.9,-0.20563,922.65,"May 02, 23",-0.0020563
2023-04-28,915.1,920.45,910.25,917.65,902.39,20381002,20381002,2.55,0.27866,915.8625,"April 28, 23",0.0027866
2023-04-27,909.5,919.9,908.55,918.35,903.08,25835108,25835108,8.85,0.97306,914.075,"April 27, 23",0.0097306
2023-04-26,911.45,916.95,905.75,914.95,899.73,30371555,30371555,3.5,0.384,912.275,"April 26, 23",0.00384
2023-04-25,906.3,916.0,903.1,913.45,898.26,41383839,41383839,7.15,0.78892,909.7125,"April 25, 23",0.0078892
2023-04-24,905.0,906.5,895.0,904.75,889.7,30881665,30881665,-0.25,-0.02762431,902.8125,"April 24, 23",-0.0002762431
2023-04-21,894.55,900.7,882.4,885.65,870.92,29578071,29578071,-8.9,-0.99491,890.825,"April 21, 23",-0.0099491
2023-04-20,892.25,899.3,889.2,894.4,879.53,16999919,16999919,2.15,0.24096,893.7875,"April 20, 23",0.0024096
2023-04-19,895.9,896.9,887.25,891.9,877.07,24377956,24377956,-4.0,-0.44648,892.9875,"April 19, 23",-0.0044648
2023-04-18,907.95,907.95,894.1,896.85,881.94,26699379,26699379,-11.1,-1.22,901.7125,"April 18, 23",-0.0122
2023-04-17,917.3,917.3,893.15,901.3,886.31,29957514,29957514,-16.0,-1.74,907.2625,"April 17, 23",-0.0174
2023-04-13,891.1,901.65,886.5,899.0,884.05,34439635,34439635,7.9,0.88654,894.5625,"April 13, 23",0.0088654
2023-04-12,883.45,892.0,880.3,890.15,875.35,22686032,22686032,6.7,0.75839,886.475,"April 12, 23",0.0075839
2023-04-11,873.7,885.6,865.0,881.9,867.23,39504022,39504022,8.2,0.93854,876.55,"April 11, 23",0.0093854
2023-04-10,880.05,882.8,864.4,868.45,854.01,30906205,30906205,-11.6,-1.32,873.925,"April 10, 23",-0.0132
2023-04-06,882.0,890.1,872.7,875.0,860.45,26042745,26042745,-7.0,-0.79365,879.95,"April 06, 23",-0.0079365
2023-04-05,886.6,887.75,874.0,884.6,869.89,21068934,21068934,-2.0,-0.22558,883.2375,"April 05, 23",-0.0022558
2023-04-03,880.2,887.1,868.85,883.8,869.1,26416933,26416933,3.6,0.409,879.9875,"April 03, 23",0.00409
2023-03-31,861.95,881.0,858.5,877.25,862.66,25739021,25739021,15.3,1.78,869.675,"March 31, 23",0.0178
2023-03-29,857.05,862.1,848.0,851.0,836.85,34881515,34881515,-6.05,-0.70591,854.5375,"March 29, 23",-0.0070591
2023-03-28,855.55,858.9,848.2,854.75,840.54,24469018,24469018,-0.79999,-0.0935071,854.35,"March 28, 23",-0.000935071
2023-03-27,854.95,856.4,844.05,848.7,834.59,17047675,17047675,-6.25,-0.73104,851.025,"March 27, 23",-0.0073104
2023-03-24,852.5,860.0,849.15,852.4,838.22,17295696,17295696,-0.09998,-0.01173021,853.5125,"March 24, 23",-0.0001173021
2023-03-23,857.0,867.45,852.8,855.45,841.22,17920621,17920621,-1.55,-0.18086,858.175,"March 23, 23",-0.0018086
2023-03-22,857.65,862.55,851.0,860.2,845.9,17431520,17431520,2.55,0.29732,857.85,"March 22, 23",0.0029732
2023-03-21,843.0,854.5,839.05,852.4,838.22,18755854,18755854,9.4,1.12,847.2375,"March 21, 23",0.0112
2023-03-20,837.0,837.8,825.0,836.45,822.54,14838651,14838651,-0.54999,-0.06571087,834.0625,"March 20, 23",-0.0006571087
2023-03-17,831.8,838.4,818.65,836.25,822.34,11104490,11104490,4.45,0.53498,831.275,"March 17, 23",0.0053498
2023-03-16,829.7,831.3,810.3,823.9,810.2,14987868,14987868,-5.8,-0.69905,823.8,"March 16, 23",-0.0069905
2023-03-15,836.45,843.95,822.2,825.9,812.17,12914488,12914488,-10.55,-1.26,832.125,"March 15, 23",-0.0126
2023-03-14,827.0,834.45,818.25,830.35,816.54,15456802,15456802,3.35,0.40508,827.5125,"March 14, 23",0.0040508
2023-03-13,841.45,855.3,823.95,828.4,814.62,16413159,16413159,-13.05,-1.55,837.275,"March 13, 23",-0.0155
2023-03-10,844.7,845.35,836.25,842.65,828.64,17273189,17273189,-2.05,-0.24269,842.2375,"March 10, 23",-0.0024269
2023-03-09,867.2,869.8,854.15,855.95,841.72,10624440,10624440,-11.25,-1.3,861.775,"March 09, 23",-0.013
2023-03-08,866.65,873.65,861.5,872.1,857.6,16144568,16144568,5.45,0.62886,868.475,"March 08, 23",0.0062886
2023-03-06,871.75,876.85,865.35,867.75,853.32,13904231,13904231,-4.0,-0.45885,870.425,"March 06, 23",-0.0045885
2023-03-03,856.75,873.0,849.85,868.55,854.11,12823098,12823098,11.8,1.38,862.0375,"March 03, 23",0.0138
2023-03-02,853.0,861.85,851.1,854.0,839.8,12327141,12327141,1.0,0.11723,854.9875,"March 02, 23",0.0011723
2023-03-01,864.0,864.0,851.85,856.3,842.06,11015843,11015843,-7.7,-0.8912,859.0375,"March 01, 23",-0.008912
2023-02-28,854.9,858.0,850.0,854.85,840.63,19600146,19600146,-0.05004,-0.00584864,854.4375,"February 28, 23",-5.84864e-05
2023-02-27,833.55,858.3,833.55,856.4,842.16,14422574,14422574,22.85,2.74,845.45,"February 27, 23",0.0274
2023-02-24,843.95,845.6,835.55,839.7,825.74,8246139,8246139,-4.25,-0.50358,841.2,"February 24, 23",-0.0050358
2023-02-23,836.55,844.45,833.55,839.75,825.79,11743574,11743574,3.2,0.38252,838.575,"February 23, 23",0.0038252
2023-02-22,851.25,854.1,834.75,839.25,825.29,13880984,13880984,-12.0,-1.41,844.8375,"February 22, 23",-0.0141
2023-02-21,854.4,859.45,846.85,854.2,839.99,11704445,11704445,-0.20001,-0.02340824,853.725,"February 21, 23",-0.0002340824
2023-02-20,862.65,866.55,850.25,852.1,837.93,9013430,9013430,-10.55,-1.22,857.8875,"February 20, 23",-0.0122
2023-02-17,867.55,867.55,855.15,862.65,848.3,9990618,9990618,-4.9,-0.56481,863.225,"February 17, 23",-0.0056481
2023-02-16,875.95,877.8,864.85,869.45,854.99,10715685,10715685,-6.5,-0.74205,872.0125,"February 16, 23",-0.0074205
2023-02-15,866.4,873.25,860.6,870.8,856.32,12070288,12070288,4.4,0.50785,867.7625,"February 15, 23",0.0050785
2023-02-14,853.9,867.3,852.1,865.3,850.91,13402934,13402934,11.4,1.34,859.65,"February 14, 23",0.0134
2023-02-13,853.4,859.3,849.35,850.65,836.5,9394365,9394365,-2.75,-0.32224,853.175,"February 13, 23",-0.0032224
2023-02-10,855.55,861.9,852.0,853.85,839.65,8656405,8656405,-1.7,-0.1987,855.825,"February 10, 23",-0.001987
2023-02-09,858.5,864.9,851.6,860.8,846.49,6299265,6299265,2.3,0.26791,858.95,"February 09, 23",0.0026791
2023-02-08,852.5,860.7,851.9,859.1,844.81,8082983,8082983,6.6,0.77419,856.05,"February 08, 23",0.0077419
2023-02-07,855.0,856.0,847.2,852.75,838.57,9337066,9337066,-2.25,-0.26316,852.7375,"February 07, 23",-0.0026316
2023-02-06,861.5,867.8,849.65,853.7,839.5,8463833,8463833,-7.8,-0.9054,858.1625,"February 06, 23",-0.009054
2023-02-03,864.65,872.65,852.1,863.8,849.44,14914366,14914366,-0.85003,-0.09830567,863.3,"February 03, 23",-0.0009830567
2023-02-02,828.4,860.6,826.1,857.9,843.63,16798190,16798190,29.5,3.56,843.25,"February 02, 23",0.0356
2023-02-01,843.45,875.2,823.15,847.95,833.85,39237711,39237711,4.5,0.53352,847.4375,"February 01, 23",0.0053352
2023-01-31,826.0,838.3,814.1,831.9,818.07,27291226,27291226,5.9,0.71429,827.575,"January 31, 23",0.0071429
2023-01-30,800.0,826.25,796.0,823.5,809.81,36301441,36301441,23.5,2.94,811.4375,"January 30, 23",0.0294
2023-01-27,839.15,843.0,813.1,817.2,803.61,39718683,39718683,-21.95,-2.62,828.1125,"January 27, 23",-0.0262
2023-01-25,873.3,876.8,848.0,855.3,841.08,14918485,14918485,-18.0,-2.06,863.35,"January 25, 23",-0.0206
2023-01-24,879.0,881.7,868.0,870.75,856.27,11504090,11504090,-8.25,-0.93857,874.8625,"January 24, 23",-0.0093857
2023-01-23,882.0,883.3,864.6,871.7,857.2,16882379,16882379,-10.3,-1.17,875.4,"January 23, 23",-0.0117
2023-01-20,873.5,876.5,865.55,870.35,855.88,8127162,8127162,-3.15,-0.36062,871.475,"January 20, 23",-0.0036062
2023-01-19,868.0,870.55,862.0,866.15,851.75,6694679,6694679,-1.85,-0.21313,866.675,"January 19, 23",-0.0021313
2023-01-18,864.45,872.0,858.65,869.5,855.04,11313898,11313898,5.05,0.58419,866.15,"January 18, 23",0.0058419
2023-01-17,866.95,867.95,858.1,865.15,850.76,12624859,12624859,-1.8,-0.20762,864.5375,"January 17, 23",-0.0020762
2023-01-16,877.25,877.45,861.05,865.25,850.86,8319812,8319812,-12.0,-1.37,870.25,"January 16, 23",-0.0137
2023-01-13,864.7,874.9,858.3,873.45,858.92,11223103,11223103,8.75,1.01,867.8375,"January 13, 23",0.0101
2023-01-12,865.5,869.35,854.95,860.65,846.34,16659001,16659001,-4.85,-0.56037,862.6125,"January 12, 23",-0.0056037
2023-01-11,862.9,870.85,854.85,866.3,851.89,15558460,15558460,3.4,0.39402,863.725,"January 11, 23",0.0039402
2023-01-10,875.4,878.4,856.6,861.35,847.03,13470142,13470142,-14.05,-1.6,867.9375,"January 10, 23",-0.016
2023-01-09,874.25,878.75,862.3,873.35,858.83,16811853,16811853,-0.90002,-0.10295,872.1625,"January 09, 23",-0.0010295
2023-01-06,878.95,878.95,860.5,870.1,855.63,14804613,14804613,-8.85,-1.01,872.125,"January 06, 23",-0.0101
2023-01-05,900.9,903.0,872.0,879.15,864.53,16547196,16547196,-21.75,-2.41,888.7625,"January 05, 23",-0.0241
2023-01-04,899.0,907.9,894.8,899.1,884.15,12454582,12454582,0.09998,0.01112347,900.2,"January 04, 23",0.0001112347
2023-01-03,898.5,905.95,896.75,901.35,886.36,5846855,5846855,2.85,0.3172,900.6375,"January 03, 23",0.003172
2023-01-02,894.0,907.0,894.0,902.45,887.44,4315403,4315403,8.45,0.94519,899.3625,"January 02, 23",0.0094519
2022-12-30,908.5,908.5,888.55,890.85,876.04,9688527,9688527,-17.65,-1.94,899.1,"December 30, 22",-0.0194
2022-12-29,897.9,923.35,889.35,908.05,892.95,11994220,11994220,10.15,1.13,904.6625,"December 29, 22",0.0113
2022-12-28,896.0,903.95,895.8,898.95,884.0,8980300,8980300,2.95,0.32924,898.675,"December 28, 22",0.0032924
2022-12-27,897.7,902.75,888.2,900.65,885.67,4994381,4994381,2.95,0.32862,897.325,"December 27, 22",0.0032862
2022-12-26,881.1,897.0,875.25,893.2,878.35,6943159,6943159,12.1,1.37,886.6375,"December 26, 22",0.0137
2022-12-23,883.05,889.65,875.3,878.9,864.28,11059215,11059215,-4.15,-0.46996,881.725,"December 23, 22",-0.0046996
2022-12-22,900.5,903.85,886.35,890.65,875.84,9788367,9788367,-9.85,-1.09,895.3375,"December 22, 22",-0.0109
2022-12-21,910.25,915.85,887.0,892.25,877.41,11341147,11341147,-18.0,-1.98,901.3375,"December 21, 22",-0.0198
2022-12-20,906.0,912.45,895.7,909.7,894.57,6384331,6384331,3.7,0.40839,905.9625,"December 20, 22",0.0040839
2022-12-19,908.0,910.6,901.15,906.45,891.38,7015083,7015083,-1.55,-0.1707,906.55,"December 19, 22",-0.001707
2022-12-16,905.5,913.7,899.65,902.0,887.0,9157260,9157260,-3.5,-0.38653,905.2125,"December 16, 22",-0.0038653
2022-12-15,916.0,919.9,905.0,908.8,893.69,8929748,8929748,-7.2,-0.78603,912.425,"December 15, 22",-0.0078603
2022-12-14,936.0,936.05,920.0,921.75,906.42,12319827,12319827,-14.25,-1.52,928.45,"December 14, 22",-0.0152
2022-12-13,929.5,935.9,927.8,932.95,917.44,10415140,10415140,3.45,0.37117,931.5375,"December 13, 22",0.0037117
2022-12-12,925.05,933.9,925.05,930.3,914.83,8493863,8493863,5.25,0.56754,928.575,"December 12, 22",0.0056754
2022-12-09,932.0,934.8,925.05,929.9,914.44,9575331,9575331,-2.1,-0.22532,930.4375,"December 09, 22",-0.0022532
2022-12-08,925.0,933.55,923.8,931.9,916.4,10136870,10136870,6.9,0.74595,928.5625,"December 08, 22",0.0074595
2022-12-07,922.0,933.2,920.65,922.15,906.81,15675663,15675663,0.15002,0.01626898,924.5,"December 07, 22",0.0001626898
2022-12-06,925.0,929.75,920.2,922.65,907.31,18220912,18220912,-2.35,-0.25405,924.4,"December 06, 22",-0.0025405
2022-12-05,937.0,937.0,928.4,933.6,918.07,10984608,10984608,-3.4,-0.36286,934.0,"December 05, 22",-0.0036286
2022-12-02,928.25,934.5,926.1,930.6,915.12,14228874,14228874,2.35,0.25316,929.8625,"December 02, 22",0.0025316
2022-12-01,956.0,957.0,936.25,940.2,924.56,15920653,15920653,-15.8,-1.65,947.3625,"December 01, 22",-0.0165
2022-11-30,948.05,958.2,941.0,952.9,937.05,20858573,20858573,4.85,0.51158,950.0375,"November 30, 22",0.0051158
2022-11-29,933.55,949.9,933.55,946.75,931.01,13096845,13096845,13.2,1.41,940.9375,"November 29, 22",0.0141
2022-11-28,924.0,943.8,923.95,937.4,921.81,9381474,9381474,13.4,1.45,932.2875,"November 28, 22",0.0145
2022-11-25,940.3,942.9,927.5,930.3,914.83,9815055,9815055,-10.0,-1.06,935.25,"November 25, 22",-0.0106
2022-11-24,927.55,940.65,927.55,938.85,923.24,10844395,10844395,11.3,1.22,933.65,"November 24, 22",0.0122
2022-11-23,927.0,931.85,923.7,927.45,912.03,10959704,10959704,0.45001,0.04854369,927.5,"November 23, 22",0.0004854369
2022-11-22,923.75,926.5,920.4,923.7,908.34,11256509,11256509,-0.04999,-0.00541272,923.5875,"November 22, 22",-5.41272e-05
2022-11-21,914.05,924.8,914.05,921.4,906.08,9245704,9245704,7.35,0.80411,918.575,"November 21, 22",0.0080411
2022-11-18,919.8,922.0,910.55,920.35,905.04,10874061,10874061,0.54999,0.05979561,918.175,"November 18, 22",0.0005979561
2022-11-17,913.0,922.3,910.35,919.8,904.5,12584194,12584194,6.8,0.7448,916.3625,"November 17, 22",0.007448
2022-11-16,912.55,918.1,908.1,913.6,898.41,13008311,13008311,1.05,0.11506,913.0875,"November 16, 22",0.0011506
2022-11-15,900.55,913.65,898.8,911.7,896.54,15176911,15176911,11.15,1.24,906.175,"November 15, 22",0.0124
2022-11-14,905.0,906.55,891.25,894.95,880.07,12641308,12641308,-10.05,-1.11,899.4375,"November 14, 22",-0.0111
2022-11-11,925.9,928.0,903.5,906.55,891.47,17921457,17921457,-19.35,-2.09,915.9875,"November 11, 22",-0.0209
2022-11-10,907.55,912.95,903.95,910.7,895.56,10009741,10009741,3.15,0.34709,908.7875,"November 10, 22",0.0034709
2022-11-09,920.0,921.9,905.75,910.5,895.36,11590409,11590409,-9.5,-1.03,914.5375,"November 09, 22",-0.0103
2022-11-07,910.25,920.1,903.45,917.5,902.24,11100219,11100219,7.25,0.79648,912.825,"November 07, 22",0.0079648
2022-11-04,906.3,913.4,900.2,905.3,890.25,7099336,7099336,-1.0,-0.11034,906.3,"November 04, 22",-0.0011034
2022-11-03,901.05,913.85,897.05,908.65,893.54,9022366,9022366,7.6,0.84346,905.15,"November 03, 22",0.0084346
2022-11-02,920.6,920.75,902.35,904.7,889.66,7690974,7690974,-15.9,-1.73,912.1,"November 02, 22",-0.0173
2022-11-01,921.0,921.0,899.55,908.6,893.49,9823761,9823761,-12.4,-1.35,912.5375,"November 01, 22",-0.0135
2022-10-31,912.6,917.05,904.6,908.7,893.59,9000840,9000840,-3.9,-0.42735,910.7375,"October 31, 22",-0.0042735
2022-10-28,918.0,927.5,901.0,907.85,892.75,9854094,9854094,-10.15,-1.11,913.5875,"October 28, 22",-0.0111
2022-10-27,926.05,933.7,920.25,924.4,909.03,16080842,16080842,-1.65,-0.17818,926.1,"October 27, 22",-0.0017818
2022-10-25,942.05,943.25,922.95,925.05,909.67,15838120,15838120,-17.0,-1.8,933.325,"October 25, 22",-0.018
2022-10-24,925.0,933.5,917.6,926.3,910.9,4390050,4390050,1.3,0.14054,925.6,"October 24, 22",0.0014054
2022-10-21,888.0,910.0,885.7,907.15,892.06,17022807,17022807,19.15,2.16,897.7125,"October 21, 22",0.0216
2022-10-20,889.7,893.3,880.1,888.65,873.87,8107159,8107159,-1.05,-0.11802,887.9375,"October 20, 22",-0.0011802
2022-10-19,900.05,900.65,885.55,892.1,877.26,5529462,5529462,-7.95,-0.88328,894.5875,"October 19, 22",-0.0088328
